"Record ID","Deal Name","Project ID","Tier 1 (Reseller)","Tier 2 (Reseller Sales Org)","AADT (site)","Deal Stage","State (install site)","Country (install site)","Latitude/Longitude (install site)","Postal Code (install site)"
"16884692543","Three Corners Communications, LLC - 183 - 10 Horace Harding Expy","","Apex Omnisource","SVR-Surge Venture Resellers","172000","Partial Payment Received","NY","USA","40.73937320070297, -73.79055383710114","11365"
"16884504633","Three Corners Communications, LLC - 316 2nd Ave","","Apex Omnisource","SVR-Surge Venture Resellers","24000","3. Contracts & Committments","NY","USA","40.73504423799804, -73.98268744519578","10003"
"16884504415","Three Corners Communications, LLC - 100 Crooked Hill Rd","","Apex Omnisource","SVR-Surge Venture Resellers","110000","3. Contracts & Committments","NY","USA","40.80567,-73.28873","11725"
"16884501584","Three Corners Communications, LLC - 222-16  S Conduit Ave","","Apex Omnisource","SVR-Surge Venture Resellers","187000","3. Contracts & Committments","NY","USA","40.66527527499489, -73.75518945321444","11413"
"16884500004","(SUB-PRIME) Three Corners Communications, LLC - 215-11 Horace Harding Expy","","Apex Omnisource","SVR-Surge Venture Resellers","173000","Purgatory","NY","USA","40.747715359442964, -73.7622092375729","11364"
"16883542871","Erika Schiff LLC - Fuji Buffet & Grill","","Apex Omnisource","MCSS, LLC","290088","3. Contracts & Committments","CA","USA","","91206"
"16883610977","Vision GMJ - Compass Outdoor - SL-041","","Apex Omnisource","MCSS, LLC","235483","1. Qualifications","UT","United States","40.645837, -111.901649","84107"
"16883610753","(Sub-Prime)Vision GMJ - Compass Outdoor - SL-048","","Apex Omnisource","MCSS, LLC","269000","3. Contracts & Committments","UT","United States","40.576073, -111.901006","84070"
"16883542118","Vision GMJ - Compass Outdoor - SL-055","","Apex Omnisource","MCSS, LLC","195000","5A. Site Hold Paid","UT","United States","40.492643, -111.890418","84020"
"16883540409","LeClair Calihan - 33.491438, -112.113497","","TD Synnex","iT1","1254","1. Qualifications","AZ","United States","33.491438, -112.113497","85017"
"16870763340","Thompson Street, LLC - 11625 Southwest Freeway","","Apex Omnisource","MCSS, LLC","","1. Qualifications","TX","USA","","77031"
"16871915396","Thompson Street, LLC - 11011 Brooklet Drive","","Apex Omnisource","MCSS, LLC","","1. Qualifications","TX","USA","","77099"
"16871915309","Thompson Street, LLC - 8400 Gessner Drive","","Apex Omnisource","MCSS, LLC","","1. Qualifications","TX","USA","","77074"
"16871915143","Thompson Street, LLC - 9525 Bissonnet St","","Apex Omnisource","MCSS, LLC","","1. Qualifications","TX","USA","","77037"
"16871915072","Thompson Street, LLC - 6015 Hilcroft Ave","","Apex Omnisource","MCSS, LLC","","1. Qualifications","TX","USA","","77081"
"16870762827","Thompson Street, LLC - 5821 Southwest Freeway","","Apex Omnisource","MCSS, LLC","","1. Qualifications","TX","USA","","77057"
"16871914095","Thompson Street, LLC - 5959 West Loop South Bellaire Atrium II","","Apex Omnisource","MCSS, LLC","","1. Qualifications","TX","USA","","77401"
"16871914002","Thompson Street, LLC - 3009 Post Oak Blvd","","Apex Omnisource","MCSS, LLC","","1. Qualifications","TX","USA","","77056"
"16871913862","Thompson Street, LLC - 24 Greenway Plaza","","Apex Omnisource","MCSS, LLC","","1. Qualifications","TX","USA","","77046"
"16871913803","Thompson Street, LLC - 2020 Southwest Freeway","","Apex Omnisource","MCSS, LLC","","1. Qualifications","TX","USA","","77098"
"16870533154","Thompson Street, LLC - 4511 Yoakum Blvd","","Apex Omnisource","MCSS, LLC","","1. Qualifications","TX","USA","","77006"
"16869627502","Prendilo - 93 Rapelye St.","","Apex Omnisource","MCSS, LLC","225000","1. Qualifications","NY","usa","","11231"
"16867861089","Thompson Street, LLC - 13815 South Freeway","","Apex Omnisource","MCSS, LLC","","1. Qualifications","TX","USA","","77047"
"16867860916","Thompson Street, LLC - 2720 Reed Road","","Apex Omnisource","MCSS, LLC","","1. Qualifications","TX","USA","","77051"
"16869147171","Thompson Street, LLC - 7563 South Freeway","","Apex Omnisource","MCSS, LLC","","1. Qualifications","TX","USA","","77021"
"16869146987","Thompson Street, LLC - 8888 Interchange Drive","","Apex Omnisource","MCSS, LLC","","1. Qualifications","TX","USA","","77054"
"16869143570","Rhodes Convenience Stores - Scott City - 210 - SaaM","","Apex Omnisource","MCSS, LLC","37674","2. Meetings","MO","usa","37.215494, -89.534770","63780"
"16867698193","Rhodes Convenience Stores - Fruitland - 160 - SaaM","","Apex Omnisource","MCSS, LLC","43673","2. Meetings","Mo","usa","37.433301, -89.636938","63755"
"16867693893","Rhodes Convenience Stores - Cape Girardeau - 170 - SaaM","","Apex Omnisource","MCSS, LLC","55518","2. Meetings","MO","usa","37.330725, -89.567929","63701"
"16868920140","Rhodes Convenience Stores - Scott City - 175 - SaaM","","Apex Omnisource","MCSS, LLC","57077","2. Meetings","MO","usa","37.29098, -89.57221","63703"
"16868919861","Rhodes Convenience Stores - Scott City - 250 - SaaM","","Apex Omnisource","MCSS, LLC","66721","2. Meetings","MO","usa","36.88417, -89.58144","63801"
"16868905761","Rhodes Convenience Stores - Paducah - 455 - SaaM","","Apex Omnisource","MCSS, LLC","23787","2. Meetings","KY","usa","37.044608, -88.656319","42001"
"16868919361","Rhodes Convenience Stores - Paducah - 450 - SaaM","","Apex Omnisource","MCSS, LLC","19491","2. Meetings","KY","usa","37.084406, -88.654047","42001"
"16868732816","(Cancelled) Freebird - 1398 S 600 W Woods","","Apex Omnisource","SVR-Surge Venture Resellers","170330"," Deal Lost","UT","USA","40.87629877457862, -111.89627442834205","84010"
"16868732683","(Cancelled) Freebird - 463 S I St","","Apex Omnisource","SVR-Surge Venture Resellers","133135"," Deal Lost","CA","USA","34.092784099652256, -117.30274288012637","92410"
"16866851733","(Cancelled) Freebird - 583 W Livingston St","","Apex Omnisource","SVR-Surge Venture Resellers","124465"," Deal Lost","CA","USA","33.92483577815413, -116.88304500309637","92220"
"16868732172","Freebird - 501 Highland Springs Ave","","Apex Omnisource","SVR-Surge Venture Resellers","126266","3. Contracts & Committments","CA","USA","33.92768516586649, -116.9473641660083","92223"
"16866851354","(Cancelled) Freebird - 21653 Temescal Canyon Rd","","Apex Omnisource","SVR-Surge Venture Resellers","150845"," Deal Lost","CA","USA","33.80529231688802, -117.50526116098966","92883"
"16868731720","(Cancelled) Freebird - 6600 Auto Center Dr","","Apex Omnisource","SVR-Surge Venture Resellers","201054"," Deal Lost","CA","USA","33.864280148201566, -117.99138892000686","90621"
"16866850928","(Cancelled) Freebird - 2625 Wardlow Road Corona","","Apex Omnisource","SVR-Surge Venture Resellers","243475"," Deal Lost","CA","USA","33.882449993925036, -117.61865976076922","92882"
"16868627483","Freebird - 35.424,-97.599","","Apex Omnisource","SVR-Surge Venture Resellers","122334","3. Contracts & Committments","OK","USA","35.424,-97.599","73159"
"16866761220","Freebird - 6600 S I-35 Service Rd","","Apex Omnisource","SVR-Surge Venture Resellers","122140","3. Contracts & Committments","OK","USA","35.399,-97.494","73129"
"16866760588","(Cancelled) Freebird - 34.014,-117.55","","Apex Omnisource","SVR-Surge Venture Resellers","165526"," Deal Lost","CA","USA","34.014,-117.55","91752"
"16866760328","(Cancelled) Freebird - 27590 Jefferson Ave","","Apex Omnisource","SVR-Surge Venture Resellers","178503"," Deal Lost","CA","USA","33.5181748628604, -117.16210760310874","92590"
"16866760283","Thompson Street, LLC - 500 Gulf Fwy S.","","Apex Omnisource","MCSS, LLC","","1. Qualifications","TX","USA","","77573"
"16868626227","Thompson Street, LLC - 20610 Gulf Fwy","","Apex Omnisource","MCSS, LLC","","1. Qualifications","TX","USA","","77598"
"16868579675","(Cancelled) Freebird - 34.09,-117.54","","Apex Omnisource","SVR-Surge Venture Resellers","198676"," Deal Lost","CA","USA","34.09,-117.54","91730"
"16866759980","Thompson Street, LLC - 11799 S. Sam Houston Parkway","","Apex Omnisource","MCSS, LLC","","1. Qualifications","TX","USA","","77089"
"16866759837","Freebird - 34.069,-117.52","","Apex Omnisource","SVR-Surge Venture Resellers","213323","3. Contracts & Committments","CA","USA","34.069,-117.52","92335"
"16868579365","Thompson Street, LLC - 12808 Gulf Fwy","","Apex Omnisource","MCSS, LLC","","1. Qualifications","TX","USA","","77034"
"16866759701","(Cancelled) Freebird - 34.030876,-117.599511","","Apex Omnisource","SVR-Surge Venture Resellers","228624"," Deal Lost","CA","USA","34.0300876,-117.599511","91761"
"16866759589","Thompson Street, LLC - 7241 Monroe Rd","","Apex Omnisource","MCSS, LLC","","1. Qualifications","TX","USA","","77061"
"16866728587","Thompson Street, LLC - 8930 Lawndale St","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","TX","USA","","77012"
"16866728502","Thompson Street, LLC - 2900 Woodridge Dr","","Apex Omnisource","MCSS, LLC","","1. Qualifications","TX","USA","","77087"
"16868578739","Thompson Street, LLC - 7061 Lawndale St","","Apex Omnisource","MCSS, LLC","","1. Qualifications","TX","USA","","77023"
"16868578630","Thompson Street, LLC - 2305 Southmore Blvd","","Apex Omnisource","MCSS, LLC","","3. Contracts & Committments","TX","USA","","77004"
"16866728008","Thompson Street, LLC - 2955 Gulf Fwy","","Apex Omnisource","MCSS, LLC","","1. Qualifications","TX","USA","","77003"
"16866731541","KDA, LLC - 8701 SW Old Kansas Ave","","Apex Omnisource","MCSS, LLC","150000","3. Contracts & Committments","FL","USA","","34997"
"16867102863","Boulder Creek Communications LLC - 175 12th St","","Apex Omnisource","RevStream","","3. Contracts & Committments","NJ","USA","40.72976383993838, -74.04015999151119","07310"
"16866314904","Chick-fil-A - Direct Supply - Direct Supply 5850 Avenida Encinas, Carlsbad, CA 92008","","TD Synnex","Direct Supply","197250","1. Qualifications","CA","USA","","92008"
"16867102794","Boulder Creek Communications LLC - 27 Central Ave","","Apex Omnisource","RevStream","","3. Contracts & Committments","NJ","USA","40.73526046764657, -74.05639816041142","07307"
"16867102638","Boulder Creek Communications LLC - 595 Godwin Ave","","Apex Omnisource","RevStream","","3. Contracts & Committments","NJ","USA","40.998504921810905, -74.15142805290208","07432"
"16866314651","Boulder Creek Communications LLC - 102 Godwin Ave","","Apex Omnisource","RevStream","","3. Contracts & Committments","NJ","USA","40.98564770276242, -74.13859681678852","07432"
"16866314585","Boulder Creek Communications LLC - 1900 US-1","","Apex Omnisource","RevStream","","3. Contracts & Committments","FL","USA","29.866567279327853, -81.32266857432533","32086"
"16867102379","Boulder Creek Communications LLC - 921 171st St","","Apex Omnisource","RevStream","","1. Qualifications","IL","USA","41.5786685793471, -87.64003799964902","60429"
"16866314353","Boulder Creek Communications LLC - 17356 Torrence Ave","","Apex Omnisource","RevStream","","1. Qualifications","IL","USA","41.579890055113296, -87.5591829752668","60438"
"16867102213","Boulder Creek Communications LLC - 3680 179th St","","Apex Omnisource","RevStream","","1. Qualifications","IN","USA","41.571123403191635, -87.44018507801061","46323"
"16867102051","Boulder Creek Communications LLC - 272 Hoboken Ave","","Apex Omnisource","RevStream","","3. Contracts & Committments","NJ","USA","40.73168648109061, -74.0520210710697","7306"
"16867101961","Boulder Creek Communications LLC - 15 NJ-36","","Apex Omnisource","RevStream","","3. Contracts & Committments","NJ","USA","40.29131672317707, -74.05015512889918","07724"
"16867101879","Price Self Storage - Direct Supply 4667 Albuquerque St, San Diego 92109","","TD Synnex","Direct Supply","157000","1. Qualifications","CA","USA","","92109"
"16866313864","Boulder Creek Communications LLC - 19200 Preston Rd","","Apex Omnisource","RevStream","","3. Contracts & Committments","TX","USA","33.00948115746174, -96.79491140795882","75252"
"16866313789","Boulder Creek Communications LLC - 6829 Lankershim Blvd","","Apex Omnisource","RevStream","","3. Contracts & Committments","CA","USA","34.194668241017624, -118.38817427308062","91605"
"16866313655","Boulder Creek Communications LLC - 1102 Aviation Blvd","","Apex Omnisource","RevStream","","3. Contracts & Committments","CA","USA","33.86491537628517, -118.38708618374214","90254"
"16865883519","Boulder Creek Communications LLC - 16375 Pierside Ln","","Apex Omnisource","RevStream","","1. Qualifications","MO","USA","38.583317396063386, -90.61444325765659","63040"
"16865411662","LHI POL Site - 1701 Junction Court","","LHI","LHI","184000","1. Qualifications","CA","United States","37.374229, -121.90298","95112"
"16865407370","LHI POL Site - 144 Cochrane Plz","","LHI","LHI","143000","1. Qualifications","CA","United States","37.15089, -121.65143","95037"
"16856773206","Thunder Road Partners, Inc. - 204 Joplin Ct","","Apex Omnisource","SVR-Surge Venture Resellers","176000","1. Qualifications","TN","USA","36.11240597472624, -86.7244944606989","37210"
"16856772499","Thunder Road Partners, Inc. - 4432 350 University Ave E","","Apex Omnisource","SVR-Surge Venture Resellers","160000","1. Qualifications","MN","USA","44.95753420441532, -93.08914913154094","55130"
"16856101928","Thunder Road Partners, Inc. - 1286 Hudson Rd","","Apex Omnisource","SVR-Surge Venture Resellers","170000","1. Qualifications","MN","USA","44.951632435257345, -93.04601346037697","55106"
"16856640664","Thunder Road Partners, Inc. - 5401 E River Rd","","Apex Omnisource","SVR-Surge Venture Resellers","160000","3. Contracts & Committments","MN","USA","45.06810844146772, -93.27372472492169","55421"
"16856640349","Thunder Road Partners, Inc. - 439 Collinsville Ave","","Apex Omnisource","SVR-Surge Venture Resellers","110000","5A. Site Hold Paid","IL","USA","38.62977901206097, -90.15432548303197","62201"
"16856099498","Thunder Road Partners, Inc. - 1702 Commerce St","","Apex Omnisource","SVR-Surge Venture Resellers","75000","5A. Site Hold Paid","MO","USA","38.96942874025125, -92.32941001878797","65202"
"16856583281","Thunder Road Partners, Inc. - 7235 E Hampton Ave Ste 111","","Apex Omnisource","SVR-Surge Venture Resellers","160000","3. Contracts & Committments","AZ","USA","33.38833199454319, -111.67669779853428","85209"
